cnpj,endereco,matriz_filial,CEP,CNAE,cnae_2_split,numero,situacao_cadastral,nome_fantasia,UF,municipio,CNPJ_DAT_CON,CNPJ_DAT_CON_M,CNPJ_DAT_CON_Y,index,COD_ID,PN_CON,DIST,PAC,CTAT,SUB,CONJ,MUN,CEG_GD,LGRD,BRR,CLAS_SUB,TIP_CC,FAS_CON,GRU_TEN,TEN_FORN,GRU_TAR,SIT_ATIV,DAT_CON,CAR_INST,LIV,ARE_LOC,TIP_SIST,DEM_CONT,DEM_P_01,DEM_P_02,DEM_P_03,DEM_P_04,DEM_P_05,DEM_P_06,DEM_P_07,DEM_P_08,DEM_P_09,DEM_P_10,DEM_P_11,DEM_P_12,DEM_F_01,DEM_F_02,DEM_F_03,DEM_F_04,DEM_F_05,DEM_F_06,DEM_F_07,DEM_F_08,DEM_F_09,DEM_F_10,DEM_F_11,DEM_F_12,ENE_P_01,ENE_P_02,ENE_P_03,ENE_P_04,ENE_P_05,ENE_P_06,ENE_P_07,ENE_P_08,ENE_P_09,ENE_P_10,ENE_P_11,ENE_P_12,ENE_F_01,ENE_F_02,ENE_F_03,ENE_F_04,ENE_F_05,ENE_F_06,ENE_F_07,ENE_F_08,ENE_F_09,ENE_F_10,ENE_F_11,ENE_F_12,DIC_01,DIC_02,DIC_03,DIC_04,DIC_05,DIC_06,DIC_07,DIC_08,DIC_09,DIC_10,DIC_11,DIC_12,FIC_01,FIC_02,FIC_03,FIC_04,FIC_05,FIC_06,FIC_07,FIC_08,FIC_09,FIC_10,FIC_11,FIC_12,DESCR,POINT_X,POINT_Y,DAT_CON_M,DAT_CON_Y,cnae_secao,ENE_P_count,ENE_F_count
07784984000198,"RODOVIA WASHINGTON LUIZ KM. 167,5 S/N",1,13510000,2342701,2342702,S/N,Inapta,ITECEL INDUSTRIA CERAMICA LTDA,SP,7035,2005-09-09,9,2005,942,38736640,48924144,385,RCUBAB012087744253,RCUBAB01,INC00,13577,3546702,,"EST MUNIC JOSE HORARIO PASCON, 0",RURAL,IN,AT-4,ABC,AT,94,A2,AT,2017-12-26,6466,1,UB,RD_ISOLADA,8200,7597.16,7521.99,7411.26,6999.57,7188.85,7190.1,7240.7,7318.98,7376.95,7193.92,7247.21,6564.25,7553.74,7561.1,7559.85,7187.36,7220.57,7277.43,7349.45,7296.06,7307.5,7199.43,7260.58,6565.4,473120.0,439605.0,387345.0,414868.0,318344.0,408978.0,393559.0,368844.0,444504.0,389643.0,386422.0,407780.0,4394983.0,4519672.0,3926294.0,4274808.0,4094133.0,4100732.0,4132294.0,4329627.0,4256040.0,3850597.0,4105864.0,4134396.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-47.53328496,-22.47087597,12,2017,INDÚSTRIAS DE TRANSFORMAÇÃO,12,12
49483235000170,RUA ANTONIO VITORIO GIORDANI 20,1,89820000,3511501,3511502,20,Ativa,RESSACA GERACAO DE ENERGIA ELETRICA,SC,8383,2023-02-06,2,2023,625,40588345,12969723,5697,AT-S-6209184,,XXE,13448,4219507,PCH.PH.SC.027972-2,CENTRO,CENTRO-XANXERE,IN,AT-3-Tipo1,ABC,AT,82,A3,AT,2007-10-31,75,1,NU,RD_INTERLIG,15000,37.8,37.8,37.8,25.2,31.5,12.6,50.4,31.5,6.3,18.9,31.5,37.8,37.8,37.8,37.8,31.5,0,0,31.5,18.9,0,0,18.9,31.5,1323.0,1354.5,998.55,85.05,0.0,0.0,280.35,85.05,0.0,0.0,113.4,563.85,9487.8,8334.9,6750.45,557.55,63.0,12.6,1319.85,639.45,18.9,113.4,749.7,3883.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O PONTO DE CONEXAO � DIRETAMENTE NO BARRAMENTO DA SUBESTACAO (SEM CTAT A DECLARAR),-52.39010948,-26.86430717,10,2007,ELETRICIDADE E GÁS,8,12
01228035000145,AVENIDA REPUBLICA DO LIBANO 251,1,51110160,6822600,4321500,251,Ativa,VEGA INTERMEDIACOES IMOBILIARIAS,PE,2531,1996-06-03,6,1996,1592,7011037130,10135832,43,10135832A-10000132,10000132,SRM,14204,2611606,,AV REPUBLICA DO LIBANO,PINA,CO6,AT-3-Tipo3,ABC,AT,82,A3,AT,2013-02-01,15000,1,UB,RD_INTERLIG,15000,6499.2,6528,6576,6585.6,7401.6,7516.8,6576,6220.8,6307.2,6115.83,6281.76,6619.63,8918.4,8947.2,8976,9062.4,8918.4,8860.8,8572.8,8486.4,8467.2,8298.89,8595.68,9100.79,448344.0,393000.0,377832.0,416126.4,357859.2,404217.6,362323.2,376670.4,400219.2,368339.7,352105.97,372449.7,3829200.0,3737040.0,3378720.0,3831120.0,3660720.0,3679920.0,3456720.0,3556080.0,3470400.0,3360188.95,3584128.52,3647102.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-34.8970182,-8.08669468,2,2013,ATIVIDADES IMOBILIÁRIAS,12,12
35856367000277,SITIO BOQUEIRAO S/N,2,47300000,3511501,3512300,S/N,Ativa,,BA,3443,2019-12-27,12,2019,235,7051756538,10008762,47,9797352A-10000427,10000427,CSN,16353,2907608,,RO BR 235,RURAL-CASA NOVA,IN,AT3Tipo1,ABC,AT,82,A3,AT,2019-10-17,28473,0,NU,RD_INTERLIG,81.56166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-42.18573021,-11.10907285,10,2019,ELETRICIDADE E GÁS,0,0
48055560000250,RODOVIA BR 163 KM 327 SN,2,79170000,0151201,,SN,Ativa,,MS,9157,1993-07-13,7,1993,421,9000166,863151,404,71588369768743781MT,2065515,,12901,5007901,,RODOVIA BR 060,RURAL,IN,AT-2-Tipo3,ABC,AT,94,A2,AT,1993-12-29,13800,1,NU,RD_INTERLIG,12500,5584.06,5587.86,5843.14,5644.99,5905.89,5781.2,5845.62,5868.42,6013.2,6084.05,5985.01,5920.58,6023.26,6129.61,6301.05,6078.78,6153.05,5924.17,6242,6251.35,6215.35,6316.24,6172.93,6205.12,329123.0,309563.0,328982.0,277481.0,325869.0,192890.0,344000.0,355319.0,327450.0,289017.0,302689.0,349814.9,3080004.0,2939247.0,3182341.0,2863883.0,2978495.0,1671088.0,3244909.0,3092076.0,3098880.0,2880822.0,2995023.0,3065452.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-54.9236727,-20.90077804,12,1993,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",12,12
90660754002708,RUA SERAFIM FAGUNDES 1154,2,98200000,3514000,,1154,Ativa,LOJAO DA FAMILIA,RS,8701,1995-11-13,11,1995,21,3085563998,852-RM01__-00999,396,557580549,852,KIC,16507,4310009,,LIN PULADOR NORTE 10,LIN PULADOR NORTE,CSPS,A3-Tipo6,ABC,AT,82,A3,AT,2014-06-01,0,0,NU,RD_INTERLIG,15500,1E-6,1E-6,14179.2,14672,13216,646.789,679.37,13081.6,13000,13000,1E-6,0,14470,15949,15837,15837,14896,15770,15411,14762,13754,14067,17584,85.766,0.001,0.001,0.001,650485.0,629457.0,646789.0,679370.0,667643.0,0.001,0.001,0.001,0.0,83000.001,83000.001,83000.001,6450741.0,6014036.0,5912704.0,6080872.0,5914322.0,83000.001,83000.001,83000.001,85766.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-53.06683882,-28.64052323,6,2014,ELETRICIDADE E GÁS,11,12
04659753000164,,1,95185000,2593400,,1097,Inapta,METALBOMBA,RS,8593,2001-09-10,9,2001,10,3083298114,845-00999,396,890575656,845,YTR,16528,4304804,,EST BR 470 506,TRIANGULO,IN,A3-Tipo8,ABCN,AT,82,A3,AT,2014-07-01,0,1,UB,RD_INTERLIG,1700,1253,1266,1319,1322,1310,1333,1321,1319,1355,1342,1343,1330,1447,1444,1457,1436,1490,1453,1502,1500,1468,1468,1531,1491,47662.0,61507.712,78260.007,66130.0,70043.0,68040.0,73770.0,73802.0,61974.0,65852.699,65656.628,67845.0,351862.0,443153.272,526066.752,457825.0,455376.0,454719.0,505403.0,501203.0,426928.0,457077.265,442912.22,457675.0,0,0,0,0,0,0,0,0,0.4241,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,-51.48937025,-29.28233351,7,2014,INDÚSTRIAS DE TRANSFORMAÇÃO,12,12
27141627000119,RUA VALDIR ORTIGARI 220,1,89520000,3511501,,220,Ativa,CGH MAROMBAS I,SC,8093,2017-02-16,2,2017,611,52005760,12964704,5697,AT-S-6205807,,CDI,16816,4204806,PCH.PH.SC.031598-2,SANTA CRUZ DO PERY,CTBANOS RURAL-CUR*,IN,AT-2-Tipo1,ABC,AT,94,A2,AT,2017-11-22,22910,1,NU,RD_INTERLIG,22600,46.2,75.6,58.8,63,75.6,71.4,67.2,84,84,75.6,16.8,79.8,0,75.6,0,0,25.2,29.4,0,0,0,58.8,0,33.6,0.0,71.4,0.0,0.0,48.3,14.7,0.0,0.0,0.0,79.8,0.0,88.2,100.8,856.8,718.2,428.4,703.5,879.9,470.4,550.2,1911.0,1037.4,71.4,449.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O PONTO DE CONEXAO � DIRETAMENTE NO BARRAMENTO DA SUBESTACAO (SEM CTAT A DECLARAR),-50.53962454,-27.31386203,11,2017,ELETRICIDADE E GÁS,5,12
27362945001343,RUA CAP PACHECO E CHAVES 313,2,03126000,4781400,4782201,313,Ativa,,SP,7107,2020-07-10,7,2020,802,0201306766,45452573,390,33738804739144489H,RACSHMOO5,SMOO,15824,3550308,,R CAP PACHECO E CHAVES,VILA PRUDENTE,CO1,,ABCN,AT,84,A2,AT,2016-11-22,300,1,UB,RD_INTERLIG,455,195,195,195,195,195,195,195,195,195,195,195,195,260,269.16,260,267.93,260.12,260,260,260,260,260,260,260,10435.29,9565.41,7762.76,8709.62,7320.79,6466.87,6466.87,7006.57,6452.42,5527.37,7204.17,6301.07,48656.18,43839.43,43087.27,53736.16,44374.69,43119.94,43119.94,40487.67,32916.0,27977.31,34787.25,33012.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-46.72943663,-23.54894698,11,2016,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,12,12
07620094000302,RODOVIA BA 462 KM 30 SN,2,47820000,3511501,3512300,SN,Ativa,,BA,3877,2010-06-09,6,2010,309,7003821514,12083171,47,12083171A-10000141,10000141,SKE,14280,2928901,,RO BA 462,RURAL-SAO DESIDERIO,CO9,AT2Tipo7,ABC,AT,94,A2,AT,2010-12-02,3000,0,NU,RD_INTERLIG,3000,92,60,44,28,60,28,56,52,48,52,52,52,116,60,48,68,232,144,52,52,56,52,132,52,3007.0,1401.0,1314.0,1479.0,1567.0,1560.0,2358.0,2585.0,2300.0,2797.0,2585.0,2063.0,31113.0,14926.0,13071.0,14766.0,16291.0,15124.0,22467.0,26215.0,22095.0,26971.0,29476.0,22631.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-45.51538015,-12.98435541,12,2010,ELETRICIDADE E GÁS,12,12
48841369000153,LAGO DUNAS DO VELHO CHICO SN,1,47300000,0161099,9430800,SN,Ativa,ASSOCIACAO DUNAS DO VELHO CHICO - ADVC,BA,3443,2022-07-20,7,2022,204,70002256,12580629,47,12580629A-10000179,10000179,KBC,14271,2905701,,RO BR 349 KM 20,RURAL-CASA NOVA,RU1B,AT3Tipo4,ABC,AT,82,A3,AT,1989-11-07,7490,0,NU,RD_INTERLIG,9150,67.2,67.2,67.2,249.6,67.2,76.8,67.2,72,72,72,3038.4,57.6,8246.4,6979.2,6979.2,5980.8,5980.8,6854.4,6921.6,6969.6,7012.8,7977.6,8899.2,8841.6,3693.6,3403.2,3288.0,3784.8,3000.0,3458.4,0.0,846.0,3715.2,3362.4,28389.6,3157.2,1062180.0,1315188.0,1153404.0,1506708.0,1938132.0,2138472.0,0.0,585144.0,3377052.0,3621240.0,3534678.0,1485918.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-38.31892495,-12.73865957,11,1989,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",11,11
27858360000185,AVENIDA RAIMUNDO PEREIRA DE MAGALHAES 2765,1,05145000,8112500,,2765,Ativa,CONDOMINIO PRIX,SP,7107,2017-04-27,4,2017,821,0202099624,357660006,390,32442547739926065H,RACSHTP2,TIEP,12833,3550308,,AV RAIMUNDO PEREIRA DE MAGALHAES,JARDIM IRIS,CO3,,ABCN,AT,84,A2,AT,2021-01-02,8000,1,UB,RD_INTERLIG,7000,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,171596.04,166624.92,150587.64,178276.56,136290.84,138273.24,138273.24,136227.0,133558.32,119658.0,136428.6,128966.04,1001920.92,980661.36,935775.96,1049914.32,905807.28,823629.24,823629.24,826583.52,768384.12,739351.2,900301.92,872413.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-46.81403682,-23.4979876,1,2021,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,12,12
04350366000141,RODOVIA BA 161 SN,1,47600000,3511501,3313901,SN,Ativa,RAF PARTICIPACOES EM ENERGIA,BA,3377,2001-03-22,3,2001,296,7047891218,8297244,47,8297244A-10000279,10000279,,14260,2903904,,RO BR 430 B J LAPA RIACHO DE SANTANA,RURAL-BOM JESUS DA LAPA,CO9,AT3Tipo1,ABC,AT,82,A3,AT,2019-02-22,19860,0,NU,RD_INTERLIG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-43.35489185,-13.30589636,2,2019,ELETRICIDADE E GÁS,0,0
02131646000303,RODOVIA TO 040 S/N,2,77300000,3511501,,S/N,Ativa,,TO,9341,2006-01-12,1,2006,1542,950925,704968,32,97213516870554408AT,810462,,16715,1707009,PCH.PH.TO.000031-0,RUA 1A,ST BELA VISTA,IN,AT-2-Tipo1,ABC,AT,94,A2,AT,2014-09-01,920,0,UB,RD_INTERLIG,60,0,0,16.97,1.3,0,0,0,0,0,0,0,31.12,12.31,15.99,19.01,14.77,13.74,0,0,0,11.38,7.6,9.98,30.7,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,12.0,1.0,16.0,37.0,9.0,0.0,0.0,0.0,3.0,4.0,1.0,1248.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-46.82350758,-11.63315304,9,2014,ELETRICIDADE E GÁS,2,9
01534360000136,VIA URBANA 4700,1,43700000,2222600,,4700,Inapta,,BA,3913,1996-11-13,11,1996,266,70002094,12359750,47,12359750A-10000100,10000100,ENK,14281,2930709,,QD 3 LT 21,CIA I,IN,AT3Tipo1,ABC,AT,82,A3,AT,1989-11-06,6500,1,NU,RD_INTERLIG,11000,10994.8,10718.4,10880,9838.18,10124.9,11107.94,10531.22,10470.6,10609.86,10319.04,11034.21,10184.29,11020,10874.8,10891.6,10171.18,10714.32,11107.94,11081.31,10761.82,10811.8,10906.01,11005.13,10275.22,677597.6,611910.5,604787.3,551592.33,521884.39,644299.24,602822.44,576947.3,624201.4,574588.32,531868.89,514776.69,6421837.0,6445936.5,5962525.9,5541659.2,6064031.31,6643739.41,5935925.82,6249920.8,6149585.87,6061017.64,6117566.79,5607129.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-38.40688427,-12.83404669,11,1989,INDÚSTRIAS DE TRANSFORMAÇÃO,12,12
31739681000219,"RODOVIA PA 481, DISTRITO INDUSTRIAL, SN",2,68445000,4930202,4930201,SN,Ativa,,PA,0425,2020-09-10,9,2020,462,426,A117420,371,A103276,1237,LT2,16687,1501303,,RD PA 483,VL DO CONDE,CO2,A2-Tipo1,ABCN,AT,82,A3,AT,2019-06-01,3247.651,1,NU,RD_INTERLIG,3465,2479.99,2688.4,2879.21,2805.2,2533.6,2558.39,2381.59,2591.21,2360.8,2414.81,2136,2017.59,2175.6,2933.59,2952.41,2907.21,2935.21,2890,2512,2566.39,2520.4,2689.21,2476.79,2290,28336.1,85400.1,91643.3,73080.4,75787.5,70410.4,66339.3,97294.9,46978.9,67547.1,49760.2,58868.4,215616.4,875869.4,956219.7,950166.5,809219.0,815403.7,776602.8,903705.6,665182.3,807787.3,656987.1,567458.9,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TERMINAL DE GRAOS PONTA DA MONTANHA S A,-48.77291812,-1.57776863,6,2019,"TRANSPORTE, ARMAZENAGEM E CORREIO",12,12
02765009000119,,1,62930000,9430800,9493600,SN,Ativa,,CE,1453,1998-09-16,9,1998,1490,1246833,8898771,39,APD,02L1LMNAPD,APD,16566,2307601,,RDR CHAPADA DO APODI - S-N   LIM. DO NORTE CENTRO CE,RDR CHAPADA DO APODI - S-N   LIM. DO NORTE CENTRO CE,RU8,A3-Tipo01,ABC,AT,82,A3,AT,2017-04-06,10000,0,NU,RD_INTERLIG,9100,60,120,170,60,60,60,50,0,0,0,170,0,8770,17520,26360,8710,6630,130,8980,9100,0,0,26160,0,3000.0,6000.0,9000.0,3000.0,2000.0,3000.0,3000.0,0.0,0.0,0.0,9000.0,0.0,2998000.0,2470000.0,5033000.0,1008000.0,781000.0,930000.0,1464000.0,184000.0,0.0,0.0,4806000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FEDERACAO DAS ASSOC P IRRIG JAGUARIBE,-38.07013971,-5.18200206,4,2017,OUTRAS ATIVIDADES DE SERVIÇOS,8,9
08812700000192,RUA VICTOR KONDER 1005,1,89820000,3511501,3512300,1005,Ativa,EUCLIDES MACIEL ENERGETICA,SC,8383,2007-05-07,5,2007,625,40588345,12969723,5697,AT-S-6209184,,XXE,13448,4219507,PCH.PH.SC.027972-2,CENTRO,CENTRO-XANXERE,IN,AT-3-Tipo1,ABC,AT,82,A3,AT,2007-10-31,75,1,NU,RD_INTERLIG,15000,37.8,37.8,37.8,25.2,31.5,12.6,50.4,31.5,6.3,18.9,31.5,37.8,37.8,37.8,37.8,31.5,0,0,31.5,18.9,0,0,18.9,31.5,1323.0,1354.5,998.55,85.05,0.0,0.0,280.35,85.05,0.0,0.0,113.4,563.85,9487.8,8334.9,6750.45,557.55,63.0,12.6,1319.85,639.45,18.9,113.4,749.7,3883.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O PONTO DE CONEXAO � DIRETAMENTE NO BARRAMENTO DA SUBESTACAO (SEM CTAT A DECLARAR),-52.39010948,-26.86430717,10,2007,ELETRICIDADE E GÁS,8,12
76108349001428,"RODOVIA PR 151, KM 279 S/N",2,84165700,1052000,1061902,S/N,Ativa,USINA DE BENEFICIAMENTO DE LEITE,PR,7495,2007-01-25,1,2007,1396,71262717,580461197,2866,580461192,13036243,72240,14678,4104907,,PR CENTO E CINQUENTA E UM,CENTRO,IN,AT-1,ABC,AT,94,A2,AT,2007-09-17,4500,1,UB,RD_INTERLIG,4500,3847,3473,3276,3381,3591,3466,3011,3238,3322,3418,3385,3389,3721,3738,3418,3561,3645,3500,3355,3259,3599,3452,3582,3477,1506300.0,1274735.0,1439449.2,1410951.78,1387461.2271,1215651.78,1344422.52,1412247.0,1365210.0,1435361.76,1379701.26,1397894.4,3514700.0,2974383.0,3358714.8,3292220.82,3237409.5299,2836520.82,3136985.88,3295243.0,3185490.0,3349177.44,3219302.94,3261753.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-49.99527953,-24.7161471,9,2007,INDÚSTRIAS DE TRANSFORMAÇÃO,12,12
02948030000230,AVENIDA PELAGIO DE OLIVEIRA BRANDAO 2130,2,61939120,2751100,2521700,2130,Ativa,,CE,1585,1998-11-24,11,1998,1509,9001670,22267264,39,EMT,02N9DIDEMT,EMT,13282,2307650,,AV PARQUE OESTE  2130 MARACANAU PAJUCARA CE,AV PARQUE OESTE  2130 MARACANAU PAJUCARA CE,IN,A3-Tipo04,ABC,AT,82,A3,AT,2017-05-01,10000,1,UB,RD_INTERLIG,14670,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,118515.6,93145.0,147090.29,154911.0,132085.0,150670.0,133532.0,146320.0,163919.0,148713.0,145037.0,147245.0,1073593.58,939339.17,1404023.3,1487559.0,1316183.0,1440374.0,1360341.0,1377029.0,1441570.0,1323630.0,1368682.0,1383859.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESMALTEC S A,-38.61502897,-3.86116492,5,2017,INDÚSTRIAS DE TRANSFORMAÇÃO,12,12
42128214000279,ESTRADA MUNICIPAL EUCLIDES MARTINS 2170,2,14813000,3041500,3042300,2170,Ativa,,SP,0798,2021-09-01,9,2021,1118,0033942102,215-RM05__-00899,63,24847265,215-RM05,YEM,16459,3516853,,CRT 165A 2710,GAVIAO PEIXOTO,IN,A2-Tipo1,ABCN,AT,94,A2,AT,2012-04-01,137500,1,NU,RD_INTERLIG,4500,2848,3209,3259,3385,3721,2722,3688,3142,2663,3041,3234,3184,3427,3881,3805,3772,3973,3226,3973,3251,3184,3797,3940,3797,100920.0,162013.0,187270.0,153529.0,181442.0,143758.0,193570.0,161360.0,146030.0,160579.0,157645.0,162899.0,1035052.0,1451738.0,1680265.0,1484156.0,1624237.0,1287214.0,1766946.0,1366338.0,1312958.0,1549472.0,1512529.0,1562946.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-48.39648599,-21.76170142,4,2012,INDÚSTRIAS DE TRANSFORMAÇÃO,12,12
36092046000125,TRAVESSA JOSE RODRIGUES 11,1,68445000,4930202,4930201,11,Inapta,,PA,0425,2020-01-22,1,2020,462,426,A117420,371,A103276,1237,LT2,16687,1501303,,RD PA 483,VL DO CONDE,CO2,A2-Tipo1,ABCN,AT,82,A3,AT,2019-06-01,3247.651,1,NU,RD_INTERLIG,3465,2479.99,2688.4,2879.21,2805.2,2533.6,2558.39,2381.59,2591.21,2360.8,2414.81,2136,2017.59,2175.6,2933.59,2952.41,2907.21,2935.21,2890,2512,2566.39,2520.4,2689.21,2476.79,2290,28336.1,85400.1,91643.3,73080.4,75787.5,70410.4,66339.3,97294.9,46978.9,67547.1,49760.2,58868.4,215616.4,875869.4,956219.7,950166.5,809219.0,815403.7,776602.8,903705.6,665182.3,807787.3,656987.1,567458.9,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TERMINAL DE GRAOS PONTA DA MONTANHA S A,-48.77291812,-1.57776863,6,2019,"TRANSPORTE, ARMAZENAGEM E CORREIO",12,12
03387396001212,RODOVIA GO 070 S/N,2,76630000,1012101,,S/N,Ativa,SUPER FRANGO,GO,9403,2008-06-27,6,2008,488,10020066129,106356,6072,5116106356,5116,5001242,14924,5210406,,"RODOVIA GO-156, 0    KM 0,ZONA RURAL",ZONA RURAL,IN,A3-Tipo1,ABC,AT,82,A3,AT,2015-09-10,12500,1,NU,RD_INTERLIG,10600,11894.4,11808,11932.8,12144,12163.2,11702.4,11452.8,11433.6,11548.8,12182.4,12067.2,12412.8,12048,11971.2,11836.8,12172.8,12259.2,11961.6,11587.2,11750.4,11625.6,12105.6,12393.6,12403.2,831965.2,687162.75,750027.64,722104.82,657435.65,709896.17,665524.39,690090.79,705375.75,739240.48,639109.66,709174.48,7017516.14,6217374.66,6564012.13,6276974.46,6266642.63,6133702.41,5818402.56,6191419.84,5872645.87,6352990.0,5962656.96,6297432.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-49.80015758,-16.00721998,9,2015,INDÚSTRIAS DE TRANSFORMAÇÃO,12,12
02506722000148,,1,62560000,9430800,9493600,SN,Ativa,CONSELHO ESCOLAR - UEX,CE,1457,1998-05-04,5,1998,1505,9000966,37354811,39,BXU,02S6MRCBXU,BXU,13282,2307809,,BARRAGEM SANTA ROSA S-N   MARCO  CE,BARRAGEM SANTA ROSA S-N   MARCO  CE,RU8,A3-Tipo01,ABC,AT,82,A3,AT,2017-04-26,10000,0,NU,RD_INTERLIG,7391,43.2,69.6,43.2,68.4,43.2,43.2,28.8,43.2,28.8,28.8,28.8,29,3787.2,1310.4,3772.8,2534.4,56.4,43.2,2534.4,3772.8,3772.8,3772.8,3772.8,3773,1810.0,1696.0,1624.0,1702.0,1577.0,1761.0,1666.0,1703.0,1745.28,1642.0,1548.0,1727.5,1112397.0,513576.0,682650.0,289015.0,112349.0,324324.0,455536.0,598628.0,1101715.07,1203729.0,1216789.0,1461105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DISTR DE IRRIG DO PERIMETRO BAIXO ACARAU,-40.12508834,-3.11291892,4,2017,OUTRAS ATIVIDADES DE SERVIÇOS,12,12
07981720007480,RUA CAPITAO PACHECO E CHAVES 313,2,03126000,4781400,4782201,313,Ativa,,SP,7107,2019-05-02,5,2019,802,0201306766,45452573,390,33738804739144489H,RACSHMOO5,SMOO,15824,3550308,,R CAP PACHECO E CHAVES,VILA PRUDENTE,CO1,,ABCN,AT,84,A2,AT,2016-11-22,300,1,UB,RD_INTERLIG,455,195,195,195,195,195,195,195,195,195,195,195,195,260,269.16,260,267.93,260.12,260,260,260,260,260,260,260,10435.29,9565.41,7762.76,8709.62,7320.79,6466.87,6466.87,7006.57,6452.42,5527.37,7204.17,6301.07,48656.18,43839.43,43087.27,53736.16,44374.69,43119.94,43119.94,40487.67,32916.0,27977.31,34787.25,33012.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-46.72943663,-23.54894698,11,2016,COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,12,12
